i,j,x_m,y_m,temperature_K
42,27,0.265625,0.275000,313.349214
43,27,0.271875,0.275000,312.787098
44,27,0.278125,0.275000,312.243098
45,27,0.284375,0.275000,311.716548
46,27,0.290625,0.275000,311.206791
47,27,0.296875,0.275000,310.713178
48,27,0.303125,0.275000,310.235071
49,27,0.309375,0.275000,309.771843
50,27,0.315625,0.275000,309.322878
51,27,0.321875,0.275000,308.887571
52,27,0.328125,0.275000,308.465329
53,27,0.334375,0.275000,308.055572
54,27,0.340625,0.275000,307.657730
55,27,0.346875,0.275000,307.271244
56,27,0.353125,0.275000,306.895569
57,27,0.359375,0.275000,306.530170
58,27,0.365625,0.275000,306.174522
59,27,0.371875,0.275000,305.828112
60,27,0.378125,0.275000,305.490438
61,27,0.384375,0.275000,305.161008
62,27,0.390625,0.275000,304.839337
63,27,0.396875,0.275000,304.524953
64,27,0.403125,0.275000,304.217391
65,27,0.409375,0.275000,303.916194
66,27,0.415625,0.275000,303.620914
67,27,0.421875,0.275000,303.331110
68,27,0.428125,0.275000,303.046349
69,27,0.434375,0.275000,302.766202
70,27,0.440625,0.275000,302.490248
71,27,0.446875,0.275000,302.218072
72,27,0.453125,0.275000,301.949261
73,27,0.459375,0.275000,301.683411
74,27,0.465625,0.275000,301.420118
75,27,0.471875,0.275000,301.158982
76,27,0.478125,0.275000,300.899608
77,27,0.484375,0.275000,300.641602
78,27,0.490625,0.275000,300.384571
79,27,0.496875,0.275000,300.128125
0,28,0.003125,0.285000,359.225835
1,28,0.009375,0.285000,357.678804
2,28,0.015625,0.285000,356.135658
3,28,0.021875,0.285000,354.598949
4,28,0.028125,0.285000,353.071168
5,28,0.034375,0.285000,351.554728
6,28,0.040625,0.285000,350.051941
7,28,0.046875,0.285000,348.565003
8,28,0.053125,0.285000,347.095979
9,28,0.059375,0.285000,345.646787
10,28,0.065625,0.285000,344.219193
11,28,0.071875,0.285000,342.814802
12,28,0.078125,0.285000,341.435053
13,28,0.084375,0.285000,340.081220
14,28,0.090625,0.285000,338.754410
15,28,0.096875,0.285000,337.455568
16,28,0.103125,0.285000,336.185479
17,28,0.109375,0.285000,334.944776
18,28,0.115625,0.285000,333.733947
19,28,0.121875,0.285000,332.553340
20,28,0.128125,0.285000,331.403179
21,28,0.134375,0.285000,330.283563
22,28,0.140625,0.285000,329.194487
23,28,0.146875,0.285000,328.135840
24,28,0.153125,0.285000,327.107424
25,28,0.159375,0.285000,326.108959
26,28,0.165625,0.285000,325.140090
27,28,0.171875,0.285000,324.200399
28,28,0.178125,0.285000,323.289412
29,28,0.184375,0.285000,322.406606
30,28,0.190625,0.285000,321.551416
31,28,0.196875,0.285000,320.723241
32,28,0.203125,0.285000,319.921452
33,28,0.209375,0.285000,319.145395
34,28,0.215625,0.285000,318.394399
35,28,0.221875,0.285000,317.667776
36,28,0.228125,0.285000,316.964828
37,28,0.234375,0.285000,316.284851
38,28,0.240625,0.285000,315.627138
39,28,0.246875,0.285000,314.990977
40,28,0.253125,0.285000,314.375661
41,28,0.259375,0.285000,313.780487
42,28,0.265625,0.285000,313.204753
43,28,0.271875,0.285000,312.647769
44,28,0.278125,0.285000,312.108849
45,28,0.284375,0.285000,311.587319
46,28,0.290625,0.285000,311.082514
47,28,0.296875,0.285000,310.593779
48,28,0.303125,0.285000,310.120472
49,28,0.309375,0.285000,309.661963
50,28,0.315625,0.285000,309.217632
51,28,0.321875,0.285000,308.786874
52,28,0.328125,0.285000,308.369094
53,28,0.334375,0.285000,307.963710
54,28,0.340625,0.285000,307.570154
55,28,0.346875,0.285000,307.187869
56,28,0.353125,0.285000,306.816309
57,28,0.359375,0.285000,306.454941
58,28,0.365625,0.285000,306.103244
59,28,0.371875,0.285000,305.760706
60,28,0.378125,0.285000,305.426827
61,28,0.384375,0.285000,305.101117
62,28,0.390625,0.285000,304.783097
63,28,0.396875,0.285000,304.472296
64,28,0.403125,0.285000,304.168253
65,28,0.409375,0.285000,303.870515
66,28,0.415625,0.285000,303.578636
67,28,0.421875,0.285000,303.292181
68,28,0.428125,0.285000,303.010718
69,28,0.434375,0.285000,302.733823
70,28,0.440625,0.285000,302.461080
71,28,0.446875,0.285000,302.192077
72,28,0.453125,0.285000,301.926405
73,28,0.459375,0.285000,301.663663
74,28,0.465625,0.285000,301.403453
75,28,0.471875,0.285000,301.145377
76,28,0.478125,0.285000,300.889046
77,28,0.484375,0.285000,300.634067
78,28,0.490625,0.285000,300.380055
79,28,0.496875,0.285000,300.126621
0,29,0.003125,0.295000,359.213407
1,29,0.009375,0.295000,357.641625
2,29,0.015625,0.295000,356.074041
3,29,0.021875,0.295000,354.513407
4,29,0.028125,0.295000,352.962407
5,29,0.034375,0.295000,351.423628
6,29,0.040625,0.295000,349.899542
7,29,0.046875,0.295000,348.392484
8,29,0.053125,0.295000,346.904633
9,29,0.059375,0.295000,345.438003
10,29,0.065625,0.295000,343.994431
11,29,0.071875,0.295000,342.575571
12,29,0.078125,0.295000,341.182887
13,29,0.084375,0.295000,339.817661
14,29,0.090625,0.295000,338.480986
15,29,0.096875,0.295000,337.173779
16,29,0.103125,0.295000,335.896781
17,29,0.109375,0.295000,334.650570
18,29,0.115625,0.295000,333.435567
19,29,0.121875,0.295000,332.252049
20,29,0.128125,0.295000,331.100159
21,29,0.134375,0.295000,329.979916
22,29,0.140625,0.295000,328.891228
23,29,0.146875,0.295000,327.833901
24,29,0.153125,0.295000,326.807651
25,29,0.159375,0.295000,325.812113
26,29,0.165625,0.295000,324.846856
27,29,0.171875,0.295000,323.911382
28,29,0.178125,0.295000,323.005144
29,29,0.184375,0.295000,322.127551
30,29,0.190625,0.295000,321.277973
31,29,0.196875,0.295000,320.455749
32,29,0.203125,0.295000,319.660194
33,29,0.209375,0.295000,318.890604
34,29,0.215625,0.295000,318.146261
35,29,0.221875,0.295000,317.426434
36,29,0.228125,0.295000,316.730390
37,29,0.234375,0.295000,316.057388
38,29,0.240625,0.295000,315.406690
39,29,0.246875,0.295000,314.777561
40,29,0.253125,0.295000,314.169268
41,29,0.259375,0.295000,313.581086
42,29,0.265625,0.295000,313.012299
43,29,0.271875,0.295000,312.462198
44,29,0.278125,0.295000,311.930087
45,29,0.284375,0.295000,311.415278
46,29,0.290625,0.295000,310.917099
47,29,0.296875,0.295000,310.434888
48,29,0.303125,0.295000,309.967996
49,29,0.309375,0.295000,309.515789
50,29,0.315625,0.295000,309.077645
51,29,0.321875,0.295000,308.652955
52,29,0.328125,0.295000,308.241125
53,29,0.334375,0.295000,307.841572
54,29,0.340625,0.295000,307.453729
55,29,0.346875,0.295000,307.077039
56,29,0.353125,0.295000,306.710960
57,29,0.359375,0.295000,306.354960
58,29,0.365625,0.295000,306.008521
59,29,0.371875,0.295000,305.671134
60,29,0.378125,0.295000,305.342304
61,29,0.384375,0.295000,305.021543
62,29,0.390625,0.295000,304.708378
63,29,0.396875,0.295000,304.402342
64,29,0.403125,0.295000,304.102977
65,29,0.409375,0.295000,303.809835
66,29,0.415625,0.295000,303.522478
67,29,0.421875,0.295000,303.240471
68,29,0.428125,0.295000,302.963391
69,29,0.434375,0.295000,302.690819
70,29,0.440625,0.295000,302.422342
71,29,0.446875,0.295000,302.157553
72,29,0.453125,0.295000,301.896050
73,29,0.459375,0.295000,301.637438
74,29,0.465625,0.295000,301.381321
75,29,0.471875,0.295000,301.127310
76,29,0.478125,0.295000,300.875018
77,29,0.484375,0.295000,300.624061
78,29,0.490625,0.295000,300.374056
79,29,0.496875,0.295000,300.124622
0,30,0.003125,0.305000,359.197384
1,30,0.009375,0.305000,357.593698
2,30,0.015625,0.305000,355.994631
3,30,0.021875,0.305000,354.403206
4,30,0.028125,0.305000,352.822360
5,30,0.034375,0.305000,351.254916
6,30,0.040625,0.305000,349.703555
7,30,0.046875,0.305000,348.170793
8,30,0.053125,0.305000,346.658961
9,30,0.059375,0.305000,345.170193
10,30,0.065625,0.305000,343.706411
11,30,0.071875,0.305000,342.269327
12,30,0.078125,0.305000,340.860434
13,30,0.084375,0.305000,339.481011
14,30,0.090625,0.305000,338.132128
15,30,0.096875,0.305000,336.814656
16,30,0.103125,0.305000,335.529271
17,30,0.109375,0.305000,334.276471
18,30,0.115625,0.305000,333.056587
19,30,0.121875,0.305000,331.869793
20,30,0.128125,0.305000,330.716126
21,30,0.134375,0.305000,329.595493
22,30,0.140625,0.305000,328.507689
23,30,0.146875,0.305000,327.452407
24,30,0.153125,0.305000,326.429254
25,30,0.159375,0.305000,325.437756
26,30,0.165625,0.305000,324.477377
27,30,0.171875,0.305000,323.547522
28,30,0.178125,0.305000,322.647550
29,30,0.184375,0.305000,321.776782
30,30,0.190625,0.305000,320.934506
31,30,0.196875,0.305000,320.119986
32,30,0.203125,0.305000,319.332469
33,30,0.209375,0.305000,318.571187
34,30,0.215625,0.305000,317.835362
35,30,0.221875,0.305000,317.124216
36,30,0.228125,0.305000,316.436964
37,30,0.234375,0.305000,315.772828
38,30,0.240625,0.305000,315.131032
39,30,0.246875,0.305000,314.510807
40,30,0.253125,0.305000,313.911393
41,30,0.259375,0.305000,313.332040
42,30,0.265625,0.305000,312.772011
43,30,0.271875,0.305000,312.230579
44,30,0.278125,0.305000,311.707031
45,30,0.284375,0.305000,311.200669
46,30,0.290625,0.305000,310.710809
47,30,0.296875,0.305000,310.236781
48,30,0.303125,0.305000,309.777931
49,30,0.309375,0.305000,309.333618
50,30,0.315625,0.305000,308.903217
51,30,0.321875,0.305000,308.486119
52,30,0.328125,0.305000,308.081728
53,30,0.334375,0.305000,307.689462
54,30,0.340625,0.305000,307.308754
55,30,0.346875,0.305000,306.939050
56,30,0.353125,0.305000,306.579810
57,30,0.359375,0.305000,306.230507
58,30,0.365625,0.305000,305.890625
59,30,0.371875,0.305000,305.559660
60,30,0.378125,0.305000,305.237122
61,30,0.384375,0.305000,304.922530
62,30,0.390625,0.305000,304.615412
63,30,0.396875,0.305000,304.315309
64,30,0.403125,0.305000,304.021770
65,30,0.409375,0.305000,303.734352
66,30,0.415625,0.305000,303.452621
67,30,0.421875,0.305000,303.176153
68,30,0.428125,0.305000,302.904527
69,30,0.434375,0.305000,302.637332
70,30,0.440625,0.305000,302.374162
71,30,0.446875,0.305000,302.114616
72,30,0.453125,0.305000,301.858300
73,30,0.459375,0.305000,301.604823
74,30,0.465625,0.305000,301.353797
75,30,0.471875,0.305000,301.104841
76,30,0.478125,0.305000,300.857574
77,30,0.484375,0.305000,300.611618
78,30,0.490625,0.305000,300.366597
79,30,0.496875,0.305000,300.122137
0,31,0.003125,0.315000,359.177404
1,31,0.009375,0.315000,357.533945
2,31,0.015625,0.315000,355.895659
3,31,0.021875,0.315000,354.265922
4,31,0.028125,0.315000,352.648004
5,31,0.034375,0.315000,351.045032
6,31,0.040625,0.315000,349.459957
7,31,0.046875,0.315000,347.895522
8,31,0.053125,0.315000,346.354249
9,31,0.059375,0.315000,344.838416
10,31,0.065625,0.315000,343.350048
11,31,0.071875,0.315000,341.890917
12,31,0.078125,0.315000,340.462538
13,31,0.084375,0.315000,339.066178
14,31,0.090625,0.315000,337.702863
15,31,0.096875,0.315000,336.373391
16,31,0.103125,0.315000,335.078346
17,31,0.109375,0.315000,333.818112
18,31,0.115625,0.315000,332.592896
19,31,0.121875,0.315000,331.402736
20,31,0.128125,0.315000,330.247527
21,31,0.134375,0.315000,329.127030
22,31,0.140625,0.315000,328.040894
23,31,0.146875,0.315000,326.988669
24,31,0.153125,0.315000,325.969820
25,31,0.159375,0.315000,324.983739
26,31,0.165625,0.315000,324.029759
27,31,0.171875,0.315000,323.107164
28,31,0.178125,0.315000,322.215199
29,31,0.184375,0.315000,321.353076
30,31,0.190625,0.315000,320.519985
31,31,0.196875,0.315000,319.715102
32,31,0.203125,0.315000,318.937587
33,31,0.209375,0.315000,318.186599
34,31,0.215625,0.315000,317.461293
35,31,0.221875,0.315000,316.760828
36,31,0.228125,0.315000,316.084367
37,31,0.234375,0.315000,315.431081
38,31,0.240625,0.315000,314.800154
39,31,0.246875,0.315000,314.190779
40,31,0.253125,0.315000,313.602164
41,31,0.259375,0.315000,313.033531
42,31,0.265625,0.315000,312.484117
43,31,0.271875,0.315000,311.953178
44,31,0.278125,0.315000,311.439982
45,31,0.284375,0.315000,310.943819
46,31,0.290625,0.315000,310.463992
47,31,0.296875,0.315000,309.999823
48,31,0.303125,0.315000,309.550652
49,31,0.309375,0.315000,309.115833
50,31,0.315625,0.315000,308.694738
51,31,0.321875,0.315000,308.286757
52,31,0.328125,0.315000,307.891293
53,31,0.334375,0.315000,307.507765
54,31,0.340625,0.315000,307.135610
55,31,0.346875,0.315000,306.774276
56,31,0.353125,0.315000,306.423226
57,31,0.359375,0.315000,306.081938
58,31,0.365625,0.315000,305.749901
59,31,0.371875,0.315000,305.426618
60,31,0.378125,0.315000,305.111603
61,31,0.384375,0.315000,304.804382
62,31,0.390625,0.315000,304.504490
63,31,0.396875,0.315000,304.211476
64,31,0.403125,0.315000,303.924893
65,31,0.409375,0.315000,303.644309
66,31,0.415625,0.315000,303.369297
67,31,0.421875,0.315000,303.099438
68,31,0.428125,0.315000,302.834321
69,31,0.434375,0.315000,302.573542
70,31,0.440625,0.315000,302.316704
71,31,0.446875,0.315000,302.063413
72,31,0.453125,0.315000,301.813283
73,31,0.459375,0.315000,301.565931
74,31,0.465625,0.315000,301.320978
75,31,0.471875,0.315000,301.078050
76,31,0.478125,0.315000,300.836774
77,31,0.484375,0.315000,300.596781
78,31,0.490625,0.315000,300.357703
79,31,0.496875,0.315000,300.119174
0,32,0.003125,0.325000,359.152992
1,32,0.009375,0.325000,357.460950
2,32,0.015625,0.325000,355.774801
3,32,0.021875,0.325000,354.098381
4,32,0.028125,0.325000,352.435387
5,32,0.034375,0.325000,350.789336
6,32,0.040625,0.325000,349.163516
7,32,0.046875,0.325000,347.560960
8,32,0.053125,0.325000,345.984414
9,32,0.059375,0.325000,344.436328
10,32,0.065625,0.325000,342.918841
11,32,0.071875,0.325000,341.433782
12,32,0.078125,0.325000,339.982675
13,32,0.084375,0.325000,338.566752
14,32,0.090625,0.325000,337.186962
15,32,0.096875,0.325000,335.843996
16,32,0.103125,0.325000,334.538302
17,32,0.109375,0.325000,333.270113
18,32,0.115625,0.325000,332.039462
19,32,0.121875,0.325000,330.846210
20,32,0.128125,0.325000,329.690065
21,32,0.134375,0.325000,328.570604
22,32,0.140625,0.325000,327.487290
23,32,0.146875,0.325000,326.439492
24,32,0.153125,0.325000,325.426502
25,32,0.159375,0.325000,324.447545
26,32,0.165625,0.325000,323.501799
27,32,0.171875,0.325000,322.588399
28,32,0.178125,0.325000,321.706453
29,32,0.184375,0.325000,320.855049
30,32,0.190625,0.325000,320.033260
31,32,0.196875,0.325000,319.240154
32,32,0.203125,0.325000,318.474800
33,32,0.209375,0.325000,317.736267
34,32,0.215625,0.325000,317.023635
35,32,0.221875,0.325000,316.335992
36,32,0.228125,0.325000,315.672442
37,32,0.234375,0.325000,315.032102
38,32,0.240625,0.325000,314.414107
39,32,0.246875,0.325000,313.817610
40,32,0.253125,0.325000,313.241784
41,32,0.259375,0.325000,312.685822
42,32,0.265625,0.325000,312.148934
43,32,0.271875,0.325000,311.630354
44,32,0.278125,0.325000,311.129335
45,32,0.284375,0.325000,310.645150
46,32,0.290625,0.325000,310.177093
47,32,0.296875,0.325000,309.724477
48,32,0.303125,0.325000,309.286634
49,32,0.309375,0.325000,308.862916
50,32,0.315625,0.325000,308.452693
51,32,0.321875,0.325000,308.055353
52,32,0.328125,0.325000,307.670301
53,32,0.334375,0.325000,307.296960
54,32,0.340625,0.325000,306.934767
55,32,0.346875,0.325000,306.583176
56,32,0.353125,0.325000,306.241655
57,32,0.359375,0.325000,305.909688
58,32,0.365625,0.325000,305.586770
59,32,0.371875,0.325000,305.272412
60,32,0.378125,0.325000,304.966134
61,32,0.384375,0.325000,304.667471
62,32,0.390625,0.325000,304.375967
63,32,0.396875,0.325000,304.091176
64,32,0.403125,0.325000,303.812664
65,32,0.409375,0.325000,303.540005
66,32,0.415625,0.325000,303.272781
67,32,0.421875,0.325000,303.010584
68,32,0.428125,0.325000,302.753011
69,32,0.434375,0.325000,302.499667
70,32,0.440625,0.325000,302.250164
71,32,0.446875,0.325000,302.004119
72,32,0.453125,0.325000,301.761154
73,32,0.459375,0.325000,301.520897
74,32,0.465625,0.325000,301.282977
75,32,0.471875,0.325000,301.047029
76,32,0.478125,0.325000,300.812691
77,32,0.484375,0.325000,300.579603
78,32,0.490625,0.325000,300.347406
79,32,0.496875,0.325000,300.115743
0,33,0.003125,0.335000,359.123526
1,33,0.009375,0.335000,357.372868
2,33,0.015625,0.335000,355.629038
3,33,0.021875,0.335000,353.896466
4,33,0.028125,0.335000,352.179400
5,33,0.034375,0.335000,350.481848
6,33,0.040625,0.335000,348.807524
7,33,0.046875,0.335000,347.159809
8,33,0.053125,0.335000,345.541724
9,33,0.059375,0.335000,343.955908
10,33,0.065625,0.335000,342.404618
11,33,0.071875,0.335000,340.889729
12,33,0.078125,0.335000,339.412746
13,33,0.084375,0.335000,337.974825
14,33,0.090625,0.335000,336.576794
15,33,0.096875,0.335000,335.219183
16,33,0.103125,0.335000,333.902252
17,33,0.109375,0.335000,332.626018
18,33,0.115625,0.335000,331.390289
19,33,0.121875,0.335000,330.194692
20,33,0.128125,0.335000,329.038697
21,33,0.134375,0.335000,327.921643
22,33,0.140625,0.335000,326.842766
23,33,0.146875,0.335000,325.801212
24,33,0.153125,0.335000,324.796060
25,33,0.159375,0.335000,323.826337
26,33,0.165625,0.335000,322.891034
27,33,0.171875,0.335000,321.989114
28,33,0.178125,0.335000,321.119525
29,33,0.184375,0.335000,320.281208
30,33,0.190625,0.335000,319.473107
31,33,0.196875,0.335000,318.694168
32,33,0.203125,0.335000,317.943352
33,33,0.209375,0.335000,317.219634
34,33,0.215625,0.335000,316.522007
35,33,0.221875,0.335000,315.849484
36,33,0.228125,0.335000,315.201102
37,33,0.234375,0.335000,314.575921
38,33,0.240625,0.335000,313.973026
39,33,0.246875,0.335000,313.391527
40,33,0.253125,0.335000,312.830559
41,33,0.259375,0.335000,312.289283
42,33,0.265625,0.335000,311.766886
43,33,0.271875,0.335000,311.262578
44,33,0.278125,0.335000,310.775595
45,33,0.284375,0.335000,310.305198
46,33,0.290625,0.335000,309.850668
47,33,0.296875,0.335000,309.411313
48,33,0.303125,0.335000,308.986459
49,33,0.309375,0.335000,308.575455
50,33,0.315625,0.335000,308.177670
51,33,0.321875,0.335000,307.792495
52,33,0.328125,0.335000,307.419335
53,33,0.334375,0.335000,307.057617
54,33,0.340625,0.335000,306.706785
55,33,0.346875,0.335000,306.366297
56,33,0.353125,0.335000,306.035629
57,33,0.359375,0.335000,305.714272
58,33,0.365625,0.335000,305.401730
59,33,0.371875,0.335000,305.097520
60,33,0.378125,0.335000,304.801175
61,33,0.384375,0.335000,304.512235
62,33,0.390625,0.335000,304.230257
63,33,0.396875,0.335000,303.954805
64,33,0.403125,0.335000,303.685454
65,33,0.409375,0.335000,303.421788
66,33,0.415625,0.335000,303.163400
67,33,0.421875,0.335000,302.909893
68,33,0.428125,0.335000,302.660874
69,33,0.434375,0.335000,302.415961
70,33,0.440625,0.335000,302.174774
71,33,0.446875,0.335000,301.936941
72,33,0.453125,0.335000,301.702097
73,33,0.459375,0.335000,301.469878
74,33,0.465625,0.335000,301.239927
75,33,0.471875,0.335000,301.011888
76,33,0.478125,0.335000,300.785410
77,33,0.484375,0.335000,300.560143
78,33,0.490625,0.335000,300.335741
79,33,0.496875,0.335000,300.111856
0,34,0.003125,0.345000,359.088202
1,34,0.009375,0.345000,357.267305
2,34,0.015625,0.345000,355.454457
3,34,0.021875,0.345000,353.654857
4,34,0.028125,0.345000,351.873459
5,34,0.034375,0.345000,350.114896
6,34,0.040625,0.345000,348.383411
7,34,0.046875,0.345000,346.682809
8,34,0.053125,0.345000,345.016424
9,34,0.059375,0.345000,343.387104
10,34,0.065625,0.345000,341.797212
11,34,0.071875,0.345000,340.248638
12,34,0.078125,0.345000,338.742821
13,34,0.084375,0.345000,337.280780
14,34,0.090625,0.345000,335.863153
15,34,0.096875,0.345000,334.490234
16,34,0.103125,0.345000,333.162016
17,34,0.109375,0.345000,331.878230
18,34,0.115625,0.345000,330.638383
19,34,0.121875,0.345000,329.441796
20,34,0.128125,0.345000,328.287638
21,34,0.134375,0.345000,327.174955
22,34,0.140625,0.345000,326.102698
23,34,0.146875,0.345000,325.069744
24,34,0.153125,0.345000,324.074920
25,34,0.159375,0.345000,323.117019
26,34,0.165625,0.345000,322.194811
27,34,0.171875,0.345000,321.307063
28,34,0.178125,0.345000,320.452541
29,34,0.184375,0.345000,319.630021
30,34,0.190625,0.345000,318.838299
31,34,0.196875,0.345000,318.076191
32,34,0.203125,0.345000,317.342538
33,34,0.209375,0.345000,316.636212
34,34,0.215625,0.345000,315.956114
35,34,0.221875,0.345000,315.301178
36,34,0.228125,0.345000,314.670371
37,34,0.234375,0.345000,314.062692
38,34,0.240625,0.345000,313.477175
39,34,0.246875,0.345000,312.912887
40,34,0.253125,0.345000,312.368924
41,34,0.259375,0.345000,311.844419
42,34,0.265625,0.345000,311.338531
43,34,0.271875,0.345000,310.850451
44,34,0.278125,0.345000,310.379401
45,34,0.284375,0.345000,309.924626
46,34,0.290625,0.345000,309.485402
47,34,0.296875,0.345000,309.061028
48,34,0.303125,0.345000,308.650829
49,34,0.309375,0.345000,308.254154
50,34,0.315625,0.345000,307.870373
51,34,0.321875,0.345000,307.498877
52,34,0.328125,0.345000,307.139079
53,34,0.334375,0.345000,306.790411
54,34,0.340625,0.345000,306.452323
55,34,0.346875,0.345000,306.124282
56,34,0.353125,0.345000,305.805772
57,34,0.359375,0.345000,305.496293
58,34,0.365625,0.345000,305.195359
59,34,0.371875,0.345000,304.902500
60,34,0.378125,0.345000,304.617256
61,34,0.384375,0.345000,304.339182
62,34,0.390625,0.345000,304.067843
63,34,0.396875,0.345000,303.802817
64,34,0.403125,0.345000,303.543690
65,34,0.409375,0.345000,303.290059
66,34,0.415625,0.345000,303.041528
67,34,0.421875,0.345000,302.797712
68,34,0.428125,0.345000,302.558231
69,34,0.434375,0.345000,302.322715
70,34,0.440625,0.345000,302.090796
71,34,0.446875,0.345000,301.862115
72,34,0.453125,0.345000,301.636319
73,34,0.459375,0.345000,301.413056
74,34,0.465625,0.345000,301.191981
75,34,0.471875,0.345000,300.972751
76,34,0.478125,0.345000,300.755027
77,34,0.484375,0.345000,300.538472
78,34,0.490625,0.345000,300.322750
79,34,0.496875,0.345000,300.107528
0,35,0.003125,0.355000,359.045965
1,35,0.009375,0.355000,357.141136
2,35,0.015625,0.355000,355.245963
3,35,0.021875,0.355000,353.366648
4,35,0.028125,0.355000,351.509061
5,35,0.034375,0.355000,349.678626
6,35,0.040625,0.355000,347.880240
7,35,0.046875,0.355000,346.118214
8,35,0.053125,0.355000,344.396237
9,35,0.059375,0.355000,342.717365
10,35,0.065625,0.355000,341.084035
11,35,0.071875,0.355000,339.498092
12,35,0.078125,0.355000,337.960828
13,35,0.084375,0.355000,336.473036
14,35,0.090625,0.355000,335.035059
15,35,0.096875,0.355000,333.646853
16,35,0.103125,0.355000,332.308039
17,35,0.109375,0.355000,331.017960
18,35,0.115625,0.355000,329.775732
19,35,0.121875,0.355000,328.580283
20,35,0.128125,0.355000,327.430405
21,35,0.134375,0.355000,326.324780
22,35,0.140625,0.355000,325.262014
23,35,0.146875,0.355000,324.240665
24,35,0.153125,0.355000,323.259263
25,35,0.159375,0.355000,322.316325
26,35,0.165625,0.355000,321.410377
27,35,0.171875,0.355000,320.539957
28,35,0.178125,0.355000,319.703631
29,35,0.184375,0.355000,318.899995
30,35,0.190625,0.355000,318.127683
31,35,0.196875,0.355000,317.385369
32,35,0.203125,0.355000,316.671770
33,35,0.209375,0.355000,315.985648
34,35,0.215625,0.355000,315.325809
35,35,0.221875,0.355000,314.691105
36,35,0.228125,0.355000,314.080433
37,35,0.234375,0.355000,313.492732
38,35,0.240625,0.355000,312.926984
39,35,0.246875,0.355000,312.382213
40,35,0.253125,0.355000,311.857484
41,35,0.259375,0.355000,311.351896
42,35,0.265625,0.355000,310.864589
43,35,0.271875,0.355000,310.394735
44,35,0.278125,0.355000,309.941542
45,35,0.284375,0.355000,309.504248
46,35,0.290625,0.355000,309.082120
47,35,0.296875,0.355000,308.674457
48,35,0.303125,0.355000,308.280583
49,35,0.309375,0.355000,307.899848
50,35,0.315625,0.355000,307.531626
51,35,0.321875,0.355000,307.175315
52,35,0.328125,0.355000,306.830334
53,35,0.334375,0.355000,306.496123
54,35,0.340625,0.355000,306.172142
55,35,0.346875,0.355000,305.857869
56,35,0.353125,0.355000,305.552797
57,35,0.359375,0.355000,305.256439
58,35,0.365625,0.355000,304.968322
59,35,0.371875,0.355000,304.687985
60,35,0.378125,0.355000,304.414985
61,35,0.384375,0.355000,304.148887
62,35,0.390625,0.355000,303.889272
63,35,0.396875,0.355000,303.635729
64,35,0.403125,0.355000,303.387859
65,35,0.409375,0.355000,303.145273
66,35,0.415625,0.355000,302.907588
67,35,0.421875,0.355000,302.674433
68,35,0.428125,0.355000,302.445442
69,35,0.434375,0.355000,302.220258
70,35,0.440625,0.355000,301.998529
71,35,0.446875,0.355000,301.779908
72,35,0.453125,0.355000,301.564055
73,35,0.459375,0.355000,301.350634
74,35,0.465625,0.355000,301.139312
75,35,0.471875,0.355000,300.929760
76,35,0.478125,0.355000,300.721653
77,35,0.484375,0.355000,300.514667
78,35,0.490625,0.355000,300.308481
79,35,0.496875,0.355000,300.102774
0,36,0.003125,0.365000,358.995428
1,36,0.009375,0.365000,356.990251
2,36,0.015625,0.365000,354.996871
3,36,0.021875,0.365000,353.022819
4,36,0.028125,0.365000,351.075153
5,36,0.034375,0.365000,349.160309
6,36,0.040625,0.365000,347.283989
7,36,0.046875,0.365000,345.451097
8,36,0.053125,0.365000,343.665701
9,36,0.059375,0.365000,341.931038
10,36,0.065625,0.365000,340.249549
11,36,0.071875,0.365000,338.622927
12,36,0.078125,0.365000,337.052192
13,36,0.084375,0.365000,335.537766
14,36,0.090625,0.365000,334.079555
15,36,0.096875,0.365000,332.677028
16,36,0.103125,0.365000,331.329301
17,36,0.109375,0.365000,330.035198
18,36,0.115625,0.365000,328.793323
19,36,0.121875,0.365000,327.602114
20,36,0.128125,0.365000,326.459888
21,36,0.134375,0.365000,325.364886
22,36,0.140625,0.365000,324.315306
23,36,0.146875,0.365000,323.309327
24,36,0.153125,0.365000,322.345136
25,36,0.159375,0.365000,321.420942
26,36,0.165625,0.365000,320.534991
27,36,0.171875,0.365000,319.685574
28,36,0.178125,0.365000,318.871038
29,36,0.184375,0.365000,318.089783
30,36,0.190625,0.365000,317.340275
31,36,0.196875,0.365000,316.621039
32,36,0.203125,0.365000,315.930664
33,36,0.209375,0.365000,315.267801
34,36,0.215625,0.365000,314.631161
35,36,0.221875,0.365000,314.019516
36,36,0.228125,0.365000,313.431692
37,36,0.234375,0.365000,312.866573
38,36,0.240625,0.365000,312.323094
39,36,0.246875,0.365000,311.800239
40,36,0.253125,0.365000,311.297041
41,36,0.259375,0.365000,310.812578
42,36,0.265625,0.365000,310.345968
43,36,0.271875,0.365000,309.896371
44,36,0.278125,0.365000,309.462986
45,36,0.284375,0.365000,309.045044
46,36,0.290625,0.365000,308.641813
47,36,0.296875,0.365000,308.252590
48,36,0.303125,0.365000,307.876704
49,36,0.309375,0.365000,307.513510
50,36,0.315625,0.365000,307.162390
51,36,0.321875,0.365000,306.822750
52,36,0.328125,0.365000,306.494020
53,36,0.334375,0.365000,306.175650
54,36,0.340625,0.365000,305.867113
55,36,0.346875,0.365000,305.567900
56,36,0.353125,0.365000,305.277518
