iteration,residual_K
2226,3.7111568923e-4
2227,3.7029320202e-4
2228,3.6947253761e-4
2229,3.6865369231e-4
2230,3.6783666195e-4
2231,3.6702144240e-4
2232,3.6620802996e-4
2233,3.6539642025e-4
2234,3.6458660952e-4
2235,3.6377859362e-4
2236,3.6297236886e-4
2237,3.6216793086e-4
2238,3.6136527592e-4
2239,3.6056440001e-4
2240,3.5976529938e-4
2241,3.5896796965e-4
2242,3.5817240740e-4
2243,3.5737860821e-4
2244,3.5658656867e-4
2245,3.5579628462e-4
2246,3.5500775209e-4
2247,3.5422096738e-4
2248,3.5343592646e-4
2249,3.5265262574e-4
2250,3.5187106096e-4
2251,3.5109122854e-4
2252,3.5031312461e-4
2253,3.4953674520e-4
2254,3.4876208667e-4
2255,3.4798914510e-4
2256,3.4721791673e-4
2257,3.4644839775e-4
2258,3.4568058430e-4
2259,3.4491447275e-4
2260,3.4415005916e-4
2261,3.4338733985e-4
2262,3.4262631101e-4
2263,3.4186696911e-4
2264,3.4110931011e-4
2265,3.4035333039e-4
2266,3.3959902635e-4
2267,3.3884639396e-4
2268,3.3809542992e-4
2269,3.3734613038e-4
2270,3.3659849146e-4
2271,3.3585250964e-4
2272,3.3510818122e-4
2273,3.3436550257e-4
2274,3.3362447010e-4
2275,3.3288507990e-4
2276,3.3214732861e-4
2277,3.3141121253e-4
2278,3.3067672780e-4
2279,3.2994387124e-4
2280,3.2921263886e-4
2281,3.2848302720e-4
2282,3.2775503257e-4
2283,3.2702865161e-4
2284,3.2630388057e-4
2285,3.2558071587e-4
2286,3.2485915403e-4
2287,3.2413919155e-4
2288,3.2342082471e-4
2289,3.2270405006e-4
2290,3.2198886413e-4
2291,3.2127526327e-4
2292,3.2056324397e-4
2293,3.1985280299e-4
2294,3.1914393645e-4
2295,3.1843664112e-4
2296,3.1773091348e-4
2297,3.1702675000e-4
2298,3.1632414715e-4
2299,3.1562310164e-4
2300,3.1492360984e-4
2301,3.1422566832e-4
2302,3.1352927397e-4
2303,3.1283442286e-4
2304,3.1214111186e-4
2305,3.1144933763e-4
2306,3.1075909652e-4
2307,3.1007038530e-4
2308,3.0938320049e-4
2309,3.0869753886e-4
2310,3.0801339670e-4
2311,3.0733077102e-4
2312,3.0664965834e-4
2313,3.0597005525e-4
2314,3.0529195823e-4
2315,3.0461536431e-4
2316,3.0394027004e-4
2317,3.0326667189e-4
2318,3.0259456673e-4
2319,3.0192395121e-4
2320,3.0125482198e-4
2321,3.0058717596e-4
2322,2.9992100946e-4
2323,2.9925631958e-4
2324,2.9859310291e-4
2325,2.9793135616e-4
2326,2.9727107596e-4
2327,2.9661225938e-4
2328,2.9595490275e-4
2329,2.9529900337e-4
2330,2.9464455741e-4
2331,2.9399156216e-4
2332,2.9334001408e-4
2333,2.9268991000e-4
2334,2.9204124695e-4
2335,2.9139402147e-4
2336,2.9074823050e-4
2337,2.9010387090e-4
2338,2.8946093931e-4
2339,2.8881943274e-4
2340,2.8817934793e-4
2341,2.8754068188e-4
2342,2.8690343134e-4
2343,2.8626759308e-4
2344,2.8563316414e-4
2345,2.8500014128e-4
2346,2.8436852142e-4
2347,2.8373830150e-4
2348,2.8310947835e-4
2349,2.8248204887e-4
2350,2.8185601002e-4
2351,2.8123135866e-4
2352,2.8060809177e-4
2353,2.7998620624e-4
2354,2.7936569910e-4
2355,2.7874656712e-4
2356,2.7812880734e-4
2357,2.7751241674e-4
2358,2.7689739244e-4
2359,2.7628373101e-4
2360,2.7567142985e-4
2361,2.7506048559e-4
2362,2.7445089552e-4
2363,2.7384265644e-4
2364,2.7323576552e-4
2365,2.7263021951e-4
2366,2.7202601575e-4
2367,2.7142315105e-4
2368,2.7082162256e-4
2369,2.7022142717e-4
2370,2.6962256209e-4
2371,2.6902502418e-4
2372,2.6842881067e-4
2373,2.6783391866e-4
2374,2.6724034501e-4
2375,2.6664808701e-4
2376,2.6605714163e-4
2377,2.6546750587e-4
2378,2.6487917711e-4
2379,2.6429215205e-4
2380,2.6370642831e-4
2381,2.6312200248e-4
2382,2.6253887211e-4
2383,2.6195703407e-4
2384,2.6137648553e-4
2385,2.6079722380e-4
2386,2.6021924572e-4
2387,2.5964254883e-4
2388,2.5906712989e-4
2389,2.5849298640e-4
2390,2.5792011536e-4
2391,2.5734851391e-4
2392,2.5677817945e-4
2393,2.5620910901e-4
2394,2.5564129976e-4
2395,2.5507474891e-4
2396,2.5450945378e-4
2397,2.5394541149e-4
2398,2.5338261935e-4
2399,2.5282107441e-4
2400,2.5226077418e-4
2401,2.5170171568e-4
2402,2.5114389626e-4
2403,2.5058731313e-4
2404,2.5003196362e-4
2405,2.4947784476e-4
2406,2.4892495424e-4
2407,2.4837328885e-4
2408,2.4782284635e-4
2409,2.4727362359e-4
2410,2.4672561824e-4
2411,2.4617882730e-4
2412,2.4563324837e-4
2413,2.4508887850e-4
2414,2.4454571513e-4
2415,2.4400375560e-4
2416,2.4346299728e-4
2417,2.4292343733e-4
2418,2.4238507331e-4
2419,2.4184790232e-4
2420,2.4131192197e-4
2421,2.4077712953e-4
2422,2.4024352234e-4
2423,2.3971109772e-4
2424,2.3917985317e-4
2425,2.3864978601e-4
2426,2.3812089364e-4
2427,2.3759317338e-4
2428,2.3706662284e-4
2429,2.3654123919e-4
2430,2.3601702003e-4
2431,2.3549396258e-4
2432,2.3497206445e-4
2433,2.3445132297e-4
2434,2.3393173569e-4
2435,2.3341329990e-4
2436,2.3289601313e-4
2437,2.3237987267e-4
2438,2.3186487635e-4
2439,2.3135102128e-4
2440,2.3083830513e-4
2441,2.3032672527e-4
2442,2.2981627927e-4
2443,2.2930696451e-4
2444,2.2879877849e-4
2445,2.2829171883e-4
2446,2.2778578301e-4
2447,2.2728096837e-4
2448,2.2677727264e-4
2449,2.2627469326e-4
2450,2.2577322756e-4
2451,2.2527287342e-4
2452,2.2477362813e-4
2453,2.2427548936e-4
2454,2.2377845448e-4
2455,2.2328252135e-4
2456,2.2278768722e-4
2457,2.2229394995e-4
2458,2.2180130662e-4
2459,2.2130975543e-4
2460,2.2081929353e-4
2461,2.2032991859e-4
2462,2.1984162839e-4
2463,2.1935442027e-4
2464,2.1886829188e-4
2465,2.1838324102e-4
2466,2.1789926507e-4
2467,2.1741636175e-4
2468,2.1693452868e-4
2469,2.1645376347e-4
2470,2.1597406379e-4
2471,2.1549542731e-4
2472,2.1501785164e-4
2473,2.1454133429e-4
2474,2.1406587302e-4
2475,2.1359146564e-4
2476,2.1311810951e-4
2477,2.1264580255e-4
2478,2.1217454241e-4
2479,2.1170432655e-4
2480,2.1123515302e-4
2481,2.1076701915e-4
2482,2.1029992280e-4
2483,2.0983386173e-4
2484,2.0936883345e-4
2485,2.0890483592e-4
2486,2.0844186668e-4
2487,2.0797992363e-4
2488,2.0751900411e-4
2489,2.0705910629e-4
2490,2.0660022773e-4
2491,2.0614236615e-4
2492,2.0568551923e-4
2493,2.0522968481e-4
2494,2.0477486066e-4
2495,2.0432104458e-4
2496,2.0386823428e-4
2497,2.0341642738e-4
2498,2.0296562195e-4
2499,2.0251581560e-4
2500,2.0206700606e-4
2501,2.0161919127e-4
2502,2.0117236892e-4
2503,2.0072653689e-4
2504,2.0028169274e-4
2505,1.9983783477e-4
2506,1.9939496030e-4
2507,1.9895306741e-4
2508,1.9851215393e-4
2509,1.9807221759e-4
2510,1.9763325622e-4
2511,1.9719526767e-4
2512,1.9675824990e-4
2513,1.9632220062e-4
2514,1.9588711774e-4
2515,1.9545299909e-4
2516,1.9501984264e-4
2517,1.9458764615e-4
2518,1.9415640742e-4
2519,1.9372612451e-4
2520,1.9329679520e-4
2521,1.9286841729e-4
2522,1.9244098888e-4
2523,1.9201450777e-4
2524,1.9158897180e-4
2525,1.9116437898e-4
2526,1.9074072708e-4
2527,1.9031801418e-4
2528,1.8989623800e-4
2529,1.8947539667e-4
2530,1.8905548802e-4
2531,1.8863650996e-4
2532,1.8821846044e-4
2533,1.8780133757e-4
2534,1.8738513887e-4
2535,1.8696986285e-4
2536,1.8655550696e-4
2537,1.8614206954e-4
2538,1.8572954832e-4
2539,1.8531794132e-4
2540,1.8490724653e-4
2541,1.8449746199e-4
2542,1.8408858574e-4
2543,1.8368061552e-4
2544,1.8327354945e-4
2545,1.8286738560e-4
2546,1.8246212181e-4
2547,1.8205775626e-4
2548,1.8165428685e-4
2549,1.8125171169e-4
2550,1.8085002864e-4
2551,1.8044923581e-4
2552,1.8004933128e-4
2553,1.7965031304e-4
2554,1.7925217918e-4
2555,1.7885492747e-4
2556,1.7845855632e-4
2557,1.7806306369e-4
2558,1.7766844735e-4
2559,1.7727470572e-4
2560,1.7688183664e-4
2561,1.7648983834e-4
2562,1.7609870878e-4
2563,1.7570844597e-4
2564,1.7531904808e-4
2565,1.7493051331e-4
2566,1.7454283943e-4
2567,1.7415602480e-4
2568,1.7377006753e-4
2569,1.7338496559e-4
2570,1.7300071710e-4
2571,1.7261732017e-4
2572,1.7223477300e-4
2573,1.7185307354e-4
2574,1.7147222002e-4
2575,1.7109221073e-4
2576,1.7071304342e-4
2577,1.7033471653e-4
2578,1.6995722802e-4
2579,1.6958057631e-4
2580,1.6920475917e-4
2581,1.6882977491e-4
2582,1.6845562175e-4
2583,1.6808229782e-4
2584,1.6770980113e-4
2585,1.6733813021e-4
2586,1.6696728278e-4
2587,1.6659725742e-4
2588,1.6622805185e-4
2589,1.6585966478e-4
2590,1.6549209403e-4
2591,1.6512533790e-4
2592,1.6475939458e-4
2593,1.6439426224e-4
2594,1.6402993919e-4
2595,1.6366642348e-4
2596,1.6330371346e-4
2597,1.6294180728e-4
2598,1.6258070315e-4
2599,1.6222039926e-4
2600,1.6186089402e-4
2601,1.6150218534e-4
2602,1.6114427171e-4
2603,1.6078715134e-4
2604,1.6043082235e-4
2605,1.6007528302e-4
2606,1.5972053183e-4
2607,1.5936656678e-4
2608,1.5901338605e-4
2609,1.5866098812e-4
2610,1.5830937127e-4
2611,1.5795853358e-4
2612,1.5760847344e-4
2613,1.5725918911e-4
2614,1.5691067892e-4
2615,1.5656294102e-4
2616,1.5621597385e-4
2617,1.5586977554e-4
2618,1.5552434462e-4
2619,1.5517967910e-4
2620,1.5483577749e-4
2621,1.5449263805e-4
2622,1.5415025905e-4
2623,1.5380863886e-4
2624,1.5346777582e-4
2625,1.5312766811e-4
2626,1.5278831415e-4
2627,1.5244971235e-4
2628,1.5211186087e-4
2629,1.5177475825e-4
2630,1.5143840267e-4
2631,1.5110279242e-4
2632,1.5076792613e-4
2633,1.5043380182e-4
2634,1.5010041801e-4
2635,1.4976777317e-4
2636,1.4943586552e-4
2637,1.4910469338e-4
2638,1.4877425514e-4
2639,1.4844454927e-4
2640,1.4811557412e-4
2641,1.4778732805e-4
2642,1.4745980934e-4
2643,1.4713301664e-4
2644,1.4680694812e-4
2645,1.4648160214e-4
2646,1.4615697722e-4
2647,1.4583307183e-4
2648,1.4550988419e-4
2649,1.4518741284e-4
2650,1.4486565613e-4
2651,1.4454461257e-4
2652,1.4422428035e-4
2653,1.4390465822e-4
2654,1.4358574435e-4
2655,1.4326753723e-4
2656,1.4295003541e-4
2657,1.4263323715e-4
2658,1.4231714101e-4
2659,1.4200174542e-4
2660,1.4168704877e-4
2661,1.4137304959e-4
2662,1.4105974623e-4
2663,1.4074713732e-4
2664,1.4043522111e-4
2665,1.4012399623e-4
2666,1.3981346109e-4
2667,1.3950361409e-4
2668,1.3919445382e-4
2669,1.3888597869e-4
2670,1.3857818732e-4
2671,1.3827107784e-4
2672,1.3796464913e-4
2673,1.3765889958e-4
2674,1.3735382748e-4
2675,1.3704943149e-4
2676,1.3674571017e-4
2677,1.3644266198e-4
2678,1.3614028541e-4
2679,1.3583857884e-4
2680,1.3553754098e-4
2681,1.3523717035e-4
2682,1.3493746525e-4
2683,1.3463842453e-4
2684,1.3434004637e-4
2685,1.3404232959e-4
2686,1.3374527259e-4
2687,1.3344887390e-4
2688,1.3315313208e-4
2689,1.3285804567e-4
2690,1.3256361331e-4
2691,1.3226983333e-4
2692,1.3197670449e-4
2693,1.3168422538e-4
2694,1.3139239422e-4
2695,1.3110121006e-4
2696,1.3081067112e-4
2697,1.3052077605e-4
2698,1.3023152349e-4
2699,1.2994291183e-4
2700,1.2965493994e-4
2701,1.2936760623e-4
2702,1.2908090923e-4
2703,1.2879484768e-4
2704,1.2850942005e-4
2705,1.2822462503e-4
2706,1.2794046108e-4
2707,1.2765692696e-4
2708,1.2737402119e-4
2709,1.2709174240e-4
2710,1.2681008917e-4
2711,1.2652906014e-4
2712,1.2624865406e-4
2713,1.2596886910e-4
2714,1.2568970448e-4
2715,1.2541115836e-4
2716,1.2513322969e-4
2717,1.2485591685e-4
2718,1.2457921866e-4
2719,1.2430313370e-4
2720,1.2402766055e-4
2721,1.2375279778e-4
2722,1.2347854431e-4
2723,1.2320489861e-4
2724,1.2293185938e-4
2725,1.2265942519e-4
2726,1.2238759484e-4
2727,1.2211636681e-4
2728,1.2184573995e-4
2729,1.2157571285e-4
2730,1.2130628409e-4
2731,1.2103745257e-4
2732,1.2076921666e-4
2733,1.2050157540e-4
2734,1.2023452717e-4
2735,1.1996807075e-4
2736,1.1970220493e-4
2737,1.1943692823e-4
2738,1.1917223952e-4
2739,1.1890813732e-4
2740,1.1864462039e-4
2741,1.1838168757e-4
2742,1.1811933740e-4
2743,1.1785756863e-4
2744,1.1759638005e-4
2745,1.1733577026e-4
2746,1.1707573799e-4
2747,1.1681628200e-4
2748,1.1655740116e-4
2749,1.1629909392e-4
2750,1.1604135904e-4
2751,1.1578419549e-4
2752,1.1552760185e-4
2753,1.1527157693e-4
2754,1.1501611925e-4
2755,1.1476122774e-4
2756,1.1450690118e-4
2757,1.1425313818e-4
2758,1.1399993770e-4
2759,1.1374729814e-4
2760,1.1349521861e-4
2761,1.1324369780e-4
2762,1.1299273422e-4
2763,1.1274232702e-4
2764,1.1249247461e-4
2765,1.1224317592e-4
2766,1.1199442980e-4
2767,1.1174623495e-4
2768,1.1149859012e-4
2769,1.1125149405e-4
2770,1.1100494567e-4
2771,1.1075894361e-4
2772,1.1051348673e-4
2773,1.1026857391e-4
2774,1.1002420382e-4
2775,1.0978037528e-4
2776,1.0953708716e-4
2777,1.0929433819e-4
2778,1.0905212707e-4
2779,1.0881045284e-4
2780,1.0856931419e-4
2781,1.0832870998e-4
2782,1.0808863891e-4
2783,1.0784909989e-4
2784,1.0761009179e-4
2785,1.0737161341e-4
2786,1.0713366333e-4
2787,1.0689624088e-4
2788,1.0665934440e-4
2789,1.0642297292e-4
2790,1.0618712531e-4
2791,1.0595180044e-4
2792,1.0571699704e-4
2793,1.0548271393e-4
2794,1.0524895021e-4
2795,1.0501570438e-4
2796,1.0478297548e-4
2797,1.0455076244e-4
2798,1.0431906395e-4
2799,1.0408787898e-4
2800,1.0385720634e-4
2801,1.0362704501e-4
2802,1.0339739356e-4
2803,1.0316825114e-4
2804,1.0293961662e-4
2805,1.0271148869e-4
2806,1.0248386633e-4
2807,1.0225674851e-4
2808,1.0203013386e-4
2809,1.0180402160e-4
2810,1.0157841035e-4
2811,1.0135329904e-4
2812,1.0112868671e-4
2813,1.0090457215e-4
2814,1.0068095429e-4
2815,1.0045783188e-4
2816,1.0023520406e-4
2817,1.0001306958e-4
2818,9.9791427374e-5
2819,9.9570276348e-5
2820,9.9349615539e-5
2821,9.9129443527e-5
2822,9.8909759686e-5
2823,9.8690562652e-5
2824,9.8471851288e-5
2825,9.8253624685e-5
2826,9.8035881706e-5
2827,9.7818621271e-5
2828,9.7601842356e-5
2829,9.7385543825e-5
2830,9.7169724654e-5
2831,9.6954383821e-5
2832,9.6739520188e-5
2833,9.6525132562e-5
2834,9.6311220261e-5
2835,9.6097781977e-5
2836,9.5884816687e-5
2837,9.5672323368e-5
2838,9.5460300940e-5
2839,9.5248748494e-5
2840,9.5037664778e-5
2841,9.4827048827e-5
2842,9.4616899730e-5
2843,9.4407216352e-5
2844,9.4197997555e-5
2845,9.3989242430e-5
2846,9.3780950124e-5
2847,9.3573119329e-5
2848,9.3365749024e-5
2849,9.3158838354e-5
2850,9.2952386296e-5
2851,9.2746391601e-5
2852,9.2540853643e-5
2853,9.2335770944e-5
2854,9.2131142992e-5
2855,9.1926968310e-5
2856,9.1723246271e-5
2857,9.1519975626e-5
2858,9.1317155466e-5
2859,9.1114784766e-5
2860,9.0912862674e-5
2861,9.0711387941e-5
2862,9.0510359826e-5
2863,9.0309777022e-5
2864,9.0109638904e-5
2865,8.9909944279e-5
2866,8.9710692237e-5
2867,8.9511881754e-5
2868,8.9313511921e-5
2869,8.9115581602e-5
2870,8.8918089887e-5
2871,8.8721035979e-5
2872,8.8524418743e-5
2873,8.8328237155e-5
2874,8.8132490419e-5
2875,8.7937177568e-5
2876,8.7742297296e-5
2877,8.7547849148e-5
2878,8.7353831873e-5
2879,8.7160244505e-5
2880,8.6967086247e-5
2881,8.6774356021e-5
2882,8.6582052916e-5
2883,8.6390175852e-5
2884,8.6198724262e-5
2885,8.6007696837e-5
2886,8.5817092611e-5
2887,8.5626911016e-5
2888,8.5437150801e-5
2889,8.5247811171e-5
2890,8.5058891102e-5
2891,8.4870389685e-5
2892,8.4682306067e-5
2893,8.4494639282e-5
2894,8.4307388306e-5
2895,8.4120552344e-5
2896,8.3934130544e-5
2897,8.3748121710e-5
2898,8.3562525163e-5
2899,8.3377339990e-5
2900,8.3192565171e-5
2901,8.3008199908e-5
2902,8.2824243179e-5
2903,8.2640693961e-5
2904,8.2457551798e-5
2905,8.2274815270e-5
2906,8.2092483922e-5
2907,8.1910556446e-5
2908,8.1729032217e-5
2909,8.1547910384e-5
2910,8.1367189864e-5
2911,8.1186869750e-5
2912,8.1006949415e-5
2913,8.0827427723e-5
2914,8.0648303936e-5
2915,8.0469577028e-5
2916,8.0291246320e-5
2917,8.0113310617e-5
2918,7.9935769406e-5
2919,7.9758621723e-5
2920,7.9581866430e-5
2921,7.9405502959e-5
2922,7.9229530400e-5
2923,7.9053947729e-5
2924,7.8878754152e-5
2925,7.8703948930e-5
2926,7.8529530981e-5
2927,7.8355499681e-5
2928,7.8181853951e-5
2929,7.8008593164e-5
2930,7.7835716297e-5
2931,7.7663222442e-5
2932,7.7491111028e-5
2933,7.7319380978e-5
2934,7.7148031494e-5
2935,7.6977061724e-5
2936,7.6806470872e-5
2937,7.6636258143e-5
2938,7.6466422570e-5
2939,7.6296963300e-5
2940,7.6127879595e-5
2941,7.5959170658e-5
2942,7.5790835751e-5
2943,7.5622873624e-5
2944,7.5455283877e-5
2945,7.5288065602e-5
2946,7.5121217719e-5
2947,7.4954739716e-5
2948,7.4788630570e-5
2949,7.4622889656e-5
2950,7.4457516007e-5
2951,7.4292508828e-5
2952,7.4127867322e-5
2953,7.3963590751e-5
2954,7.3799678091e-5
2955,7.3636128832e-5
2956,7.3472941949e-5
2957,7.3310116761e-5
2958,7.3147652415e-5
2959,7.2985548115e-5
2960,7.2823802952e-5
2961,7.2662416358e-5
2962,7.2501387365e-5
2963,7.2340715349e-5
2964,7.2180399172e-5
2965,7.2020438552e-5
2966,7.1860832236e-5
2967,7.1701579714e-5
2968,7.1542680075e-5
2969,7.1384132639e-5
2970,7.1225936438e-5
2971,7.1068090961e-5
2972,7.0910595241e-5
2973,7.0753448540e-5
2974,7.0596650119e-5
2975,7.0440199181e-5
2976,7.0284094988e-5
2977,7.0128336631e-5
2978,6.9972923654e-5
2979,6.9817854921e-5
2980,6.9663129864e-5
2981,6.9508747799e-5
2982,6.9354707762e-5
2983,6.9201009183e-5
2984,6.9047651152e-5
2985,6.8894633102e-5
2986,6.8741954010e-5
2987,6.8589613250e-5
2988,6.8437610253e-5
2989,6.8285944110e-5
2990,6.8134613969e-5
2991,6.7983619317e-5
2992,6.7832959132e-5
2993,6.7682632960e-5
2994,6.7532639889e-5
2995,6.7382979182e-5
2996,6.7233650327e-5
2997,6.7084652130e-5
2998,6.6935984307e-5
2999,6.6787645892e-5
3000,6.6639636373e-5
3001,6.6491954613e-5
3002,6.6344600270e-5
3003,6.6197572437e-5
3004,6.6050870544e-5
3005,6.5904493681e-5
3006,6.5758441224e-5
3007,6.5612712433e-5
3008,6.5467306626e-5
3009,6.5322223008e-5
3010,6.5177460954e-5
3011,6.5033019609e-5
3012,6.4888898578e-5
3013,6.4745096779e-5
3014,6.4601613587e-5
3015,6.4458448605e-5
3016,6.4315600696e-5
3017,6.4173069518e-5
3018,6.4030854105e-5
3019,6.3888953946e-5
3020,6.3747368131e-5
3021,6.3606096148e-5
3022,6.3465137316e-5
3023,6.3324490782e-5
3024,6.3184155977e-5
3025,6.3044132162e-5
3026,6.2904418598e-5
3027,6.2765014775e-5
3028,6.2625919782e-5
3029,6.2487133164e-5
3030,6.2348654012e-5
3031,6.2210481701e-5
3032,6.2072615776e-5
3033,6.1935055271e-5
3034,6.1797799617e-5
3035,6.1660848246e-5
3036,6.1524200191e-5
3037,6.1387855055e-5
3038,6.1251812156e-5
3039,6.1116070583e-5
3040,6.0980629996e-5
3041,6.0845489429e-5
3042,6.0710648484e-5
3043,6.0576106250e-5
3044,6.0441862274e-5
3045,6.0307915703e-5
3046,6.0174266139e-5
3047,6.0040912558e-5
3048,5.9907854677e-5
3049,5.9775091472e-5
3050,5.9642622659e-5
3051,5.9510447329e-5
3052,5.9378564970e-5
3053,5.9246974843e-5
3054,5.9115676436e-5
3055,5.8984668840e-5
3056,5.8853951714e-5
3057,5.8723524205e-5
3058,5.8593385688e-5
3059,5.8463535765e-5
3060,5.8333973357e-5
3061,5.8204698291e-5
3062,5.8075709603e-5
3063,5.7947006837e-5
3064,5.7818589255e-5
3065,5.7690456174e-5
3066,5.7562607253e-5
3067,5.7435041469e-5
3068,5.7307758482e-5
3069,5.7180757608e-5
3070,5.7054038109e-5
3071,5.6927599474e-5
3072,5.6801440962e-5
3073,5.6675562064e-5
3074,5.6549962324e-5
3075,5.6424640775e-5
3076,5.6299596906e-5
3077,5.6174830206e-5
3078,5.6050339992e-5
3079,5.5926125754e-5
3080,5.5802186637e-5
3081,5.5678522244e-5
3082,5.5555132008e-5
3083,5.5432015074e-5
3084,5.5309171046e-5
3085,5.5186599354e-5
3086,5.5064299147e-5
3087,5.4942270026e-5
3088,5.4820511309e-5
3089,5.4699022428e-5
3090,5.4577802871e-5
3091,5.4456851842e-5
3092,5.4336169001e-5
3093,5.4215753494e-5
3094,5.4095604810e-5
3095,5.3975722437e-5
3096,5.3856105751e-5
3097,5.3736754182e-5
3098,5.3617667106e-5
3099,5.3498843840e-5
3100,5.3380284101e-5
3101,5.3261986864e-5
3102,5.3143951959e-5
3103,5.3026178591e-5
3104,5.2908666305e-5
3105,5.2791414248e-5
3106,5.2674422136e-5
3107,5.2557689344e-5
3108,5.2441215132e-5
3109,5.2324999217e-5
3110,5.2209040689e-5
3111,5.2093339207e-5
3112,5.1977894088e-5
3113,5.1862704936e-5
3114,5.1747770897e-5
3115,5.1633091687e-5
3116,5.1518666510e-5
3117,5.1404495139e-5
3118,5.1290576494e-5
3119,5.1176910517e-5
3120,5.1063496301e-5
3121,5.0950333502e-5
3122,5.0837421497e-5
3123,5.0724759660e-5
3124,5.0612347593e-5
3125,5.0500184557e-5
3126,5.0388270040e-5
3127,5.0276603702e-5
3128,5.0165184746e-5
3129,5.0054012661e-5
3130,4.9943086992e-5
3131,4.9832407228e-5
3132,4.9721972687e-5
3133,4.9611782799e-5
3134,4.9501837168e-5
3135,4.9392135224e-5
3136,4.9282676400e-5
3137,4.9173460070e-5
3138,4.9064485836e-5
3139,4.8955753073e-5
3140,4.8847261269e-5
3141,4.8739009912e-5
3142,4.8630998549e-5
3143,4.8523226496e-5
3144,4.8415693129e-5
3145,4.8308398277e-5
3146,4.8201341144e-5
3147,4.8094521105e-5
3148,4.7987938046e-5
3149,4.7881591058e-5
3150,4.7775479686e-5
3151,4.7669603589e-5
3152,4.7563962141e-5
3153,4.7458554661e-5
3154,4.7353380921e-5
3155,4.7248440126e-5
3156,4.7143732047e-5
3157,4.7039255890e-5
3158,4.6935011369e-5
3159,4.6830997860e-5
3160,4.6727214738e-5
3161,4.6623661660e-5
3162,4.6520338117e-5
3163,4.6417243539e-5
3164,4.6314377471e-5
3165,4.6211739232e-5
3166,4.6109328594e-5
3167,4.6007144874e-5
3168,4.5905187619e-5
3169,4.5803456260e-5
3170,4.5701950341e-5
3171,4.5600669466e-5
3172,4.5499612895e-5
3173,4.5398780401e-5
3174,4.5298171301e-5
3175,4.5197785198e-5
3176,4.5097621637e-5
3177,4.4997679936e-5
3178,4.4897959754e-5
3179,4.4798460578e-5
3180,4.4699181785e-5
3181,4.4600123260e-5
3182,4.4501284037e-5
3183,4.4402663946e-5
3184,4.4304262417e-5
3185,4.4206078996e-5
3186,4.4108112945e-5
3187,4.4010364263e-5
3188,4.3912832041e-5
3189,4.3815516051e-5
3190,4.3718415725e-5
3191,4.3621530551e-5
3192,4.3524860132e-5
3193,4.3428403842e-5
3194,4.3332161340e-5
3195,4.3236132228e-5
3196,4.3140315825e-5
3197,4.3044711845e-5
3198,4.2949319607e-5
3199,4.2854138826e-5
3200,4.2759169105e-5
3201,4.2664409762e-5
3202,4.2569860284e-5
3203,4.2475520559e-5
3204,4.2381389846e-5
3205,4.2287467579e-5
3206,4.2193753643e-5
3207,4.2100247299e-5
3208,4.2006948206e-5
3209,4.1913855853e-5
3210,4.1820969841e-5
3211,4.1728289602e-5
3212,4.1635814853e-5
3213,4.1543545024e-5
3214,4.1451479547e-5
3215,4.1359618194e-5
3216,4.1267960455e-5
3217,4.1176505874e-5
3218,4.1085253827e-5
3219,4.0994204028e-5
3220,4.0903356137e-5
3221,4.0812709415e-5
3222,4.0722263691e-5
3223,4.0632018397e-5
3224,4.0541973078e-5
3225,4.0452127280e-5
3226,4.0362480661e-5
3227,4.0273032596e-5
3228,4.0183782914e-5
3229,4.0094730934e-5
3230,4.0005876258e-5
3231,3.9917218544e-5
3232,3.9828757338e-5
3233,3.9740492127e-5
3234,3.9652422572e-5
3235,3.9564548160e-5
3236,3.9476868380e-5
3237,3.9389383062e-5
3238,3.9302091579e-5
3239,3.9214993535e-5
3240,3.9128088474e-5
3241,3.9041376112e-5
3242,3.8954855881e-5
3243,3.8868527270e-5
3244,3.8782390106e-5
3245,3.8696443823e-5
3246,3.8610687909e-5
3247,3.8525122079e-5
3248,3.8439745992e-5
3249,3.8354558910e-5
3250,3.8269560889e-5
3251,3.8184750906e-5
3252,3.8100129075e-5
3253,3.8015694770e-5
3254,3.7931447537e-5
3255,3.7847387034e-5
3256,3.7763512751e-5
3257,3.7679824459e-5
3258,3.7596321476e-5
3259,3.7513003747e-5
3260,3.7429870417e-5
3261,3.7346921545e-5
3262,3.7264156390e-5
3263,3.7181574612e-5
3264,3.7099175927e-5
3265,3.7016959823e-5
3266,3.6934926015e-5
3267,3.6853073823e-5
3268,3.6771403131e-5
3269,3.6689913429e-5
3270,3.6608604262e-5
3271,3.6527475288e-5
3272,3.6446526224e-5
3273,3.6365756387e-5
3274,3.6285165663e-5
3275,3.6204753485e-5
3276,3.6124519511e-5
3277,3.6044463400e-5
3278,3.5964584697e-5
3279,3.5884882891e-5
3280,3.5805357982e-5
3281,3.5726008946e-5
3282,3.5646836068e-5
3283,3.5567838552e-5
3284,3.5489015943e-5
3285,3.5410368298e-5
3286,3.5331894708e-5
3287,3.5253595115e-5
3288,3.5175469066e-5
3289,3.5097516161e-5
3290,3.5019735947e-5
3291,3.4942128138e-5
3292,3.4864692395e-5
3293,3.4787428092e-5
3294,3.4710335115e-5
3295,3.4633413009e-5
3296,3.4556661319e-5
3297,3.4480079705e-5
3298,3.4403667883e-5
3299,3.4327425340e-5
3300,3.4251351735e-5
3301,3.4175446785e-5
